session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
5f16cdf2faf3,gpt-oss-120b-cloud,3.0,641.1666666666666,449.5,203.50625,97.53095238095239,6.0,1.0,0.3333333333333333,3.0,6.0,35.0,2.0,10.27574803942308
61a1e385bfc8,gpt-oss-120b-cloud,1.0,265.8,105.4,-195.38,-250.82,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.9015232691565231
6263c3ba75b2,gpt-oss-120b-cloud,0.0,584.0,493.22222222222223,182.7523148148148,125.61322751322751,9.0,1.0,0.6666666666666666,2.0,9.0,54.44444444444444,3.0,11.61958446423793
647a6fdb38da,gpt-oss-120b-cloud,0.0,440.8,,133.03521825396825,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.23652636176431635
68e918a14842,gpt-oss-120b-cloud,0.0,589.8,307.6,128.61999999999998,-48.620000000000005,5.0,1.0,0.2,3.0,5.0,34.0,2.0,5.764418702877461
738c8fb10561,gpt-oss-120b-cloud,3.0,436.76666666666665,,129.0018849206349,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.28273026668243306
76b37334aab9,gpt-oss-120b-cloud,4.0,320.3333333333333,397.3333333333333,-83.16666666666669,138.5,3.0,1.0,0.3333333333333333,1.0,3.0,33.333333333333336,4.0,15.065130715729444
79db5e892e3d,gpt-oss-120b-cloud,0.0,324.26666666666665,,16.501884920634925,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.3204758519332645
7ae1e863d306,gpt-oss-120b-cloud,2.0,474.3666666666667,,166.60188492063492,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.2780088364488911
7dddd2d3b130,gpt-oss-120b-cloud,3.0,367.06666666666666,,59.30188492063493,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.26775559120076053
7e41ac27845d,gpt-oss-120b-cloud,4.0,351.2,,43.43521825396827,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.3166331760773366
