session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
c2b5820bb551,gpt-oss-120b-cloud,2.0,343.3333333333333,264.3333333333333,-196.88333333333333,-33.400000000000006,3.0,1.0,0.3333333333333333,1.0,3.0,33.333333333333336,4.0,6.107293403057943
ccf39006fe2a,gpt-oss-120b-cloud,2.0,665.1666666666666,,46.86250000000001,,6.0,0.0,0.16666666666666666,5.0,6.0,35.0,0.0,1.2094370750733012
d3045b1843c7,gpt-oss-120b-cloud,0.0,256.9,200.8,-141.51779304029304,-29.86543650793652,30.0,0.0,0.9666666666666667,1.0,30.0,166.0,4.0,0.6721448696273351
d54dda31bb86,gpt-oss-120b-cloud,2.0,121.16666666666667,113.5,-277.25112637362633,-117.16543650793652,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.5325835131456614
ddc5f6e962d4,gpt-oss-120b-cloud,1.0,1037.2,235.0,392.31000000000006,-122.82000000000001,5.0,1.0,0.0,4.0,5.0,30.0,1.0,3.5756644292015616
e0a091664d26,gpt-oss-120b-cloud,3.0,761.7666666666667,300.8333333333333,363.3488736263736,70.16789682539681,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.947536824064256
e3014198a64c,gpt-oss-120b-cloud,3.0,257.6,174.26666666666668,-140.81779304029305,-56.398769841269846,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.6240970671623033
e3205ba7a9a6,gpt-oss-120b-cloud,1.0,121.7,106.7,-276.71779304029303,-123.96543650793653,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.5212478579119644
e5cec9c8f0b6,gpt-oss-120b-cloud,3.0,129.3,,-269.117793040293,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.3718607612651255
e78c253a8263,gpt-oss-120b-cloud,3.0,318.53333333333336,,-79.88445970695972,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.36236948922646844
e8fea4f22a90,gpt-oss-120b-cloud,2.0,374.8666666666667,235.16666666666666,-23.55112637362637,4.501230158730156,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.7221012620656195
ea17a03d4268,gpt-oss-120b-cloud,2.0,468.5,375.0,-31.80000000000001,124.89999999999999,2.0,1.0,0.0,1.0,2.0,30.0,4.0,9.313505675929873
f25dbb7d9b0e,gpt-oss-120b-cloud,2.0,429.3666666666667,,30.94887362637363,,30.0,0.0,0.8666666666666667,4.0,30.0,138.33333333333334,1.0,0.3020440310835555
f26988d0d188,gpt-oss-120b-cloud,2.0,289.2857142857143,,-296.19948979591834,,7.0,0.0,0.2857142857142857,5.0,7.0,41.42857142857143,0.0,1.0329103997132978
f530aaaea0e2,gpt-oss-120b-cloud,2.0,461.0,,-183.89,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.2609784931409642
f7b0e1bfe565,gpt-oss-120b-cloud,2.0,514.7142857142857,,-70.77091836734692,,7.0,0.0,0.2857142857142857,5.0,7.0,40.0,0.0,1.0948143602866989
fb6d70f7eba8,gpt-oss-120b-cloud,3.0,492.73333333333335,,94.3155402930403,,30.0,0.0,0.9333333333333333,2.0,30.0,157.0,3.0,0.3452776499331883
fc8f0e5460c1,gpt-oss-120b-cloud,0.0,374.43333333333334,249.4,-23.984459706959704,18.73456349206349,30.0,0.0,0.9,3.0,30.0,148.66666666666666,2.0,0.692686436541955
