session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
882fdaa39757,gpt-oss-20b-cloud,1.0,181.06666666666666,60.666666666666664,-599.1372003427017,-357.536017454883,15.0,0.0,1.0,0.0,15.0,654.0666666666667,-1.0,0.13009240803696018
883927e12fbe,gemini-2.5-flash,1.0,1741.6666666666667,2198.3333333333335,-535.9660075329567,1206.8770114942529,3.0,1.0,0.3333333333333333,0.0,3.0,45.666666666666664,-1.0,3.994311909393794
884c41a2ab1a,gemini-2.5-flash,1.0,857.0,3010.5,-1650.5083333333334,2128.35,2.0,1.0,0.0,0.0,2.0,30.0,-1.0,8.78394709440884
8898d99efcc2,gpt-oss-20b-cloud,1.0,122.5,596.0,-280.6992937853107,295.33103448275864,2.0,1.0,0.5,0.0,2.0,65.5,-1.0,1.3653877465415913
88c0c945f262,qwen3-next-80b-cloud,2.0,1364.2666666666667,580.8666666666667,-1422.7196731421523,-1307.492397660819,15.0,0.0,1.0,0.0,15.0,686.9333333333333,-1.0,0.14849843756432282
8900113cb36f,gpt-oss-20b-cloud,2.0,140.73333333333332,77.8,-639.470533676035,-340.40268412154967,15.0,0.0,0.4666666666666667,0.0,15.0,298.73333333333335,-1.0,0.42613329679863854
89377ccc7c1b,gemini-2.5-flash,0.0,778.6,518.1333333333333,-907.6169303201508,-689.2866666666667,15.0,0.0,1.0,0.0,15.0,100.0,-1.0,1.0532309796576873
898c711f03f3,qwen3-next-80b-cloud,1.0,3774.3333333333335,2410.3333333333335,-868.3404255319147,221.17543859649126,3.0,1.0,0.6666666666666666,0.0,3.0,106.66666666666667,-1.0,2.9366594343083596
899e36987c63,gemini-2.5-flash,0.0,2185.2,,498.98306967984917,,15.0,0.0,0.8666666666666667,0.0,15.0,82.66666666666667,-1.0,0.6234890925724178
8b68d9924c95,qwen3-next-80b-cloud,0.0,3576.2,,789.2136601911809,,15.0,0.0,0.6666666666666666,0.0,15.0,62.0,-1.0,0.5551989404841254
8b943ac27fd4,gemini-2.5-flash,2.0,2106.0666666666666,195.73333333333332,419.84973634651595,-1011.6866666666667,15.0,0.0,0.8666666666666667,0.0,15.0,433.0,-1.0,0.23123753342579115
8ba59a34b3dd,gpt-oss-20b-cloud,0.0,853.7333333333333,,73.52946632396487,,15.0,0.0,0.7333333333333333,0.0,15.0,72.0,-1.0,0.7700588538680209
8dcafd56968e,gpt-oss-20b-cloud,2.0,836.2222222222222,410.3333333333333,233.68515084792963,75.92311731123992,9.0,1.0,0.3333333333333333,0.0,9.0,109.11111111111111,-1.0,0.9343123038295801
8dfae77253b8,nemotron-3-nano-30b-cloud,1.0,212.86666666666667,102.73333333333333,-88.6445842286473,-149.2739112739113,15.0,0.0,0.6,0.0,15.0,340.53333333333336,-1.0,0.37496134384345875
8e6b501d3c8f,qwen3-next-80b-cloud,2.0,4376.0,2784.0,-288.9574468085102,726.5789473684213,1.0,1.0,0.0,0.0,1.0,30.0,-1.0,4.64036500562966
903040e02771,nemotron-3-nano-30b-cloud,1.0,173.93333333333334,101.0,-127.57791756198063,-151.00724460724462,15.0,0.0,0.26666666666666666,0.0,15.0,270.93333333333334,-1.0,0.47316697844709044
903515d01588,gpt-oss-20b-cloud,2.0,358.6666666666667,429.44444444444446,-243.8704047076259,95.03422842235102,9.0,1.0,0.5555555555555556,0.0,9.0,165.77777777777777,-1.0,0.8382010101496834
90a1d7711aec,nemotron-3-nano-30b-cloud,1.0,156.6,616.3333333333334,-144.91125089531397,364.32608872608876,15.0,0.0,0.0,0.0,15.0,30.0,-1.0,1.5513744607463993
90ceb77d21f3,gemini-2.5-flash,0.0,2445.5333333333333,1790.6666666666667,759.3164030131827,583.2466666666666,15.0,0.0,0.8666666666666667,0.0,15.0,82.66666666666667,-1.0,2.361201561061439
9137de953ef3,qwen3-next-80b-cloud,1.0,4034.4,3522.6,-401.9063829787234,1384.557894736842,5.0,1.0,0.4,0.0,5.0,64.4,-1.0,7.6165709795920895
918b727b24c8,gemini-2.5-flash,1.0,2051.6,297.6666666666667,365.38306967984937,-909.7533333333334,15.0,0.0,0.8666666666666667,0.0,15.0,462.8,-1.0,0.2282509302492035
91a2ed1df017,gemini-2.5-flash,0.0,2045.6,1158.6666666666667,359.38306967984937,-48.75333333333335,15.0,0.0,0.8666666666666667,0.0,15.0,82.66666666666667,-1.0,1.5371531996396026
91e00bb43d3c,nemotron-3-nano-30b-cloud,0.0,185.4,190.46666666666667,-116.11125089531397,-61.540577940577954,15.0,0.0,0.4,0.0,15.0,63.333333333333336,-1.0,1.0008801469205464
921503c15f96,gemini-2.5-flash,1.0,2115.5,2475.625,321.9237641242937,1187.5831896551724,8.0,1.0,0.625,0.0,8.0,138.5,-1.0,3.4618207641450396
92488658b06c,gpt-oss-20b-cloud,2.0,264.26666666666665,153.93333333333334,-515.9372003427018,-264.2693507882163,15.0,0.0,0.26666666666666666,0.0,15.0,218.33333333333334,-1.0,0.578707804387286
92994458ede1,qwen3-next-80b-cloud,0.0,1426.5,1677.0,-2358.803191489362,-414.2565789473685,8.0,1.0,0.875,0.0,8.0,65.0,-1.0,2.62555113375232
929e5de10a20,gemini-2.5-flash,0.0,1793.6,1040.7333333333333,107.3830696798493,-166.68666666666667,15.0,0.0,0.8666666666666667,0.0,15.0,82.66666666666667,-1.0,1.4525055105348306
92c67af3db81,nemotron-3-nano-30b-cloud,0.0,196.15384615384616,214.6153846153846,-81.03061000741356,-36.54315769700386,13.0,1.0,0.23076923076923078,0.0,13.0,47.69230769230769,-1.0,1.071754615170482
92d4c801d339,gpt-oss-20b-cloud,1.0,194.9,300.8,-451.1922928082919,-37.707655958345605,10.0,1.0,0.5,0.0,10.0,143.2,-1.0,0.8363087916207466
938e2c09db71,qwen3-next-80b-cloud,1.0,3818.5333333333333,1523.6666666666667,1031.5469935245144,-364.6923976608187,15.0,0.0,0.6,0.0,15.0,161.2,-1.0,1.240803284823545
9526879ca01c,gpt-oss-20b-cloud,1.0,195.8,439.4,-584.4038670093685,21.197315878450322,15.0,0.0,0.2,0.0,15.0,129.13333333333333,-1.0,0.9734560856234585
955e7150fe4f,nemotron-3-nano-30b-cloud,1.0,147.16666666666666,668.3333333333334,-101.94663299663297,426.5196208112875,6.0,1.0,0.5,0.0,6.0,145.0,-1.0,1.1073973694093593
962deb7ce23c,qwen3-next-80b-cloud,2.0,3827.0,4422.0,-837.9574468085102,2364.5789473684213,1.0,1.0,0.0,0.0,1.0,30.0,-1.0,17.408345534871653
96a7aeb09d75,nemotron-3-nano-30b-cloud,1.0,182.46666666666667,93.33333333333333,-119.04458422864731,-158.6739112739113,15.0,0.0,0.0,0.0,15.0,30.0,-1.0,1.03743061439617
97137122cd71,nemotron-3-nano-30b-cloud,2.0,173.66666666666666,412.6666666666667,-122.2424242424242,195.16666666666666,3.0,1.0,0.3333333333333333,0.0,3.0,56.0,-1.0,1.2165818105861526
9787b7e571a8,gpt-oss-20b-cloud,0.0,1361.4,,581.1961329906316,,15.0,0.0,0.6666666666666666,0.0,15.0,66.66666666666667,-1.0,0.7327954198611006
97ad3d27caff,gpt-oss-20b-cloud,1.0,411.0,981.0,4.5166666666666515,706.8,1.0,1.0,0.0,0.0,1.0,30.0,-1.0,1.9811708813561189
97ae5f78f156,nemotron-3-nano-30b-cloud,0.0,230.4,,-71.11125089531397,,15.0,0.0,0.5333333333333333,0.0,15.0,66.0,-1.0,0.8528805048004297
9848cd728f1d,gpt-oss-20b-cloud,2.0,443.0,590.8333333333334,11.409879571810876,285.35214985100043,6.0,1.0,0.5,0.0,6.0,78.33333333333333,-1.0,1.249729482206635
98894d7aadfa,nemotron-3-nano-30b-cloud,2.0,163.53333333333333,85.13333333333334,-137.97791756198063,-166.8739112739113,15.0,0.0,0.06666666666666667,0.0,15.0,97.6,-1.0,0.82759684332817
98e9e5a25375,gemini-2.5-flash,1.0,1790.0,138.13333333333333,103.7830696798493,-1069.2866666666666,15.0,0.0,0.8,0.0,15.0,374.1333333333333,-1.0,0.2800074136409575
9940a57805ea,gemini-2.5-flash,2.0,2062.5714285714284,2627.4285714285716,196.86202582728,1342.203448275862,7.0,1.0,0.5714285714285714,0.0,7.0,100.42857142857143,-1.0,4.435995403095589
99443e7b701c,nemotron-3-nano-30b-cloud,0.0,297.3333333333333,259.4,-4.177917561980625,7.39275539275539,15.0,0.0,0.6666666666666666,0.0,15.0,64.66666666666667,-1.0,1.0348753434247724
996baa4ffa06,qwen3-next-80b-cloud,0.0,2897.133333333333,,110.14699352451433,,15.0,0.0,0.8,0.0,15.0,76.0,-1.0,0.5800429624117875
9973e54e89c7,gemini-2.5-flash,1.0,3319.6666666666665,2461.6666666666665,1042.0339924670432,1470.210344827586,3.0,1.0,0.3333333333333333,0.0,3.0,44.0,-1.0,3.9851057740484617
