session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
365e5301ae1f,4,threat_l3,allowed,4,2.6239709854125977,1407,1792.0,3,False,True
365e5301ae1f,5,threat_l3,allowed,4,2.232048988342285,205,2189.0,3,False,True
365e5301ae1f,6,threat_l3,allowed,4,3.123788833618164,3794,7994.0,3,False,False
365e5301ae1f,7,threat_l3,allowed,4,2.26004695892334,6960,7222.0,2,False,False
365e5301ae1f,8,threat_l3,allowed,4,2.0746030807495117,7632,3827.0,1,False,True
365e5301ae1f,9,threat_l3,allowed,4,2.8480210304260254,616,4205.0,1,False,True
365e5301ae1f,10,threat_l3,allowed,4,2.0285890102386475,430,3076.0,1,False,True
365e5301ae1f,11,threat_l3,allowed,4,2.982837438583374,865,2585.0,1,False,True
365e5301ae1f,12,threat_l3,allowed,4,2.1681153774261475,884,3884.0,1,False,True
365e5301ae1f,13,threat_l3,allowed,4,2.288538694381714,356,3279.0,1,False,True
365e5301ae1f,14,threat_l3,allowed,4,1.9616183042526245,1432,1978.0,1,False,True
365e5301ae1f,15,threat_l3,allowed,4,1.8669624328613281,455,1496.0,1,False,True
365e5301ae1f,16,threat_l3,allowed,4,2.821622610092163,279,3539.0,1,False,True
365e5301ae1f,17,threat_l3,allowed,4,2.9263525009155273,384,1630.0,1,False,True
365e5301ae1f,18,threat_l3,allowed,4,1.9868301153182983,718,1705.0,1,False,True
365e5301ae1f,19,threat_l3,allowed,4,2.0865774154663086,199,750.0,1,False,True
365e5301ae1f,20,threat_l3,allowed,4,3.302642345428467,468,1836.0,1,False,True
365e5301ae1f,21,threat_l3,allowed,4,2.9205353260040283,631,1176.0,1,False,True
365e5301ae1f,22,threat_l3,allowed,4,2.2494707107543945,439,1522.0,1,False,True
365e5301ae1f,23,threat_l3,allowed,4,2.4903624057769775,915,2902.0,1,False,True
365e5301ae1f,24,threat_l3,allowed,4,2.3745229244232178,68,1252.0,1,False,True
365e5301ae1f,25,threat_l3,allowed,4,3.1458921432495117,109,1697.0,1,False,True
365e5301ae1f,26,threat_l3,allowed,4,2.2662627696990967,363,1427.0,1,False,True
365e5301ae1f,27,threat_l3,allowed,4,2.6427290439605713,495,2192.0,1,False,True
365e5301ae1f,28,threat_l3,allowed,4,2.2055230140686035,195,1645.0,1,False,False
4c83b724c153,1,baseline_flagship,allowed,1,2.0980873107910156,2979,1947.0,5,False,False
4c83b724c153,2,baseline_flagship,allowed,1,1.6509872674942017,4737,8961.0,4,False,True
4c83b724c153,3,baseline_flagship,allowed,1,1.7486246824264526,2638,3293.0,4,False,False
