session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
da659bda644a,glm-5.3-flash,0.0,576.4666666666667,,-17.993508771929815,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.3907706634785535
db502e6e9360,glm-5.3-flash,3.0,1432.0333333333333,,837.5731578947367,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.5873534858586655
de9682a38a60,glm-5.3-flash,3.0,1650.1333333333334,,1055.6731578947367,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.6290109273331188
df4b37fd837a,glm-5.3-flash,0.0,469.56666666666666,969.1333333333333,-124.89350877192985,-106.37037037037035,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.5588249539267696
e212bc90a8db,glm-5.3-flash,1.0,914.4,2182.133333333333,319.93982456140344,1106.6296296296298,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.9186761277699894
e397d7b4448c,glm-5.3-flash,1.0,1442.4,,847.9398245614034,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.5892695904585138
ecf4f517962e,glm-5.3-flash,3.0,4563.444444444444,4979.777777777777,3097.7116959064324,2915.432098765432,9.0,1.0,0.4444444444444444,4.0,9.0,46.666666666666664,1.0,49.09633785593881
f198e6c77c0d,glm-5.3-flash,1.0,1170.6,,576.1398245614035,,30.0,0.0,0.8666666666666667,4.0,30.0,140.33333333333334,1.0,0.5383293548130371
f269c621878d,glm-5.3-flash,2.0,768.8666666666667,1198.6333333333334,174.40649122807014,123.12962962962962,30.0,0.0,0.9666666666666667,1.0,30.0,166.0,4.0,0.49830187572534
f3ebbe0d77d6,glm-5.3-flash,3.0,1438.0333333333333,2908.0333333333333,843.5731578947368,1832.5296296296297,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,1.9328173349663225
f4e6bf2b9694,glm-5.3-flash,2.0,1512.9,3293.5,918.4398245614035,2217.996296296297,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,2.3166778566211144
fd7e4cc1f165,glm-5.3-flash,0.0,468.1333333333333,,-126.32684210526318,,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.3758029483731625
